route,days,direction,stops,trips
131,mtw,mazz,"[{'name': 'Stamp Student Union - Slip', 'stop_id': 'stamsuhh_d'}, {'name': 'Mazza GrandMarc', 'stop_id': 'mazz'}]","[[{'stop_id': 'stamsuhh_d', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}, {'stop_id': 'mazz', 'arrival_time': '23:25:00', 'arrival_time_secs': '84300000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}, {'stop_id': 'mazz', 'arrival_time': '00:10:00', 'arrival_time_secs': '87000000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}, {'stop_id': 'mazz', 'arrival_time': '00:55:00', 'arrival_time_secs': '89700000'}]]"
131,mtw,stamsu,"[{'name': 'The Enclave', 'stop_id': 'enclave_s'}, {'name': 'Stamp Student Union - Slip (Arrival)', 'stop_id': 'stamsuhh_a'}]","[[{'stop_id': 'enclave_s', 'arrival_time': '23:30:00', 'arrival_time_secs': '84600000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}], [{'stop_id': 'enclave_s', 'arrival_time': '00:15:00', 'arrival_time_secs': '87300000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}], [{'stop_id': 'enclave_s', 'arrival_time': '01:00:00', 'arrival_time_secs': '90000000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '01:10:00', 'arrival_time_secs': '90600000'}]]"
131,sat,mazz,"[{'name': 'Stamp Student Union - Slip', 'stop_id': 'stamsuhh_d'}, {'name': 'Mazza GrandMarc', 'stop_id': 'mazz'}]","[[{'stop_id': 'stamsuhh_d', 'arrival_time': '17:32:00', 'arrival_time_secs': '63120000'}, {'stop_id': 'mazz', 'arrival_time': '18:01:00', 'arrival_time_secs': '64860000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '18:16:00', 'arrival_time_secs': '65760000'}, {'stop_id': 'mazz', 'arrival_time': '18:45:00', 'arrival_time_secs': '67500000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '19:00:00', 'arrival_time_secs': '68400000'}, {'stop_id': 'mazz', 'arrival_time': '19:29:00', 'arrival_time_secs': '70140000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '19:44:00', 'arrival_time_secs': '71040000'}, {'stop_id': 'mazz', 'arrival_time': '20:13:00', 'arrival_time_secs': '72780000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '20:28:00', 'arrival_time_secs': '73680000'}, {'stop_id': 'mazz', 'arrival_time': '20:55:00', 'arrival_time_secs': '75300000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '21:10:00', 'arrival_time_secs': '76200000'}, {'stop_id': 'mazz', 'arrival_time': '21:37:00', 'arrival_time_secs': '77820000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '21:52:00', 'arrival_time_secs': '78720000'}, {'stop_id': 'mazz', 'arrival_time': '22:19:00', 'arrival_time_secs': '80340000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '22:34:00', 'arrival_time_secs': '81240000'}, {'stop_id': 'mazz', 'arrival_time': '23:01:00', 'arrival_time_secs': '82860000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '23:16:00', 'arrival_time_secs': '83760000'}, {'stop_id': 'mazz', 'arrival_time': '23:43:00', 'arrival_time_secs': '85380000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '23:58:00', 'arrival_time_secs': '86280000'}, {'stop_id': 'mazz', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '00:40:00', 'arrival_time_secs': '88800000'}, {'stop_id': 'mazz', 'arrival_time': '01:07:00', 'arrival_time_secs': '90420000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '01:22:00', 'arrival_time_secs': '91320000'}, {'stop_id': 'mazz', 'arrival_time': '01:42:00', 'arrival_time_secs': '92520000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '01:57:00', 'arrival_time_secs': '93420000'}, {'stop_id': 'mazz', 'arrival_time': '02:17:00', 'arrival_time_secs': '94620000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '02:31:00', 'arrival_time_secs': '95460000'}, {'stop_id': 'mazz', 'arrival_time': '02:51:00', 'arrival_time_secs': '96660000'}]]"
131,sat,stamsu,"[{'name': 'The Enclave', 'stop_id': 'enclave_s'}, {'name': 'Stamp Student Union - Slip (Arrival)', 'stop_id': 'stamsuhh_a'}]","[[{'stop_id': 'enclave_s', 'arrival_time': '18:06:00', 'arrival_time_secs': '65160000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '18:16:00', 'arrival_time_secs': '65760000'}], [{'stop_id': 'enclave_s', 'arrival_time': '18:50:00', 'arrival_time_secs': '67800000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '19:00:00', 'arrival_time_secs': '68400000'}], [{'stop_id': 'enclave_s', 'arrival_time': '19:34:00', 'arrival_time_secs': '70440000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '19:44:00', 'arrival_time_secs': '71040000'}], [{'stop_id': 'enclave_s', 'arrival_time': '20:18:00', 'arrival_time_secs': '73080000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '20:28:00', 'arrival_time_secs': '73680000'}], [{'stop_id': 'enclave_s', 'arrival_time': '21:00:00', 'arrival_time_secs': '75600000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '21:10:00', 'arrival_time_secs': '76200000'}], [{'stop_id': 'enclave_s', 'arrival_time': '21:42:00', 'arrival_time_secs': '78120000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '21:52:00', 'arrival_time_secs': '78720000'}], [{'stop_id': 'enclave_s', 'arrival_time': '22:24:00', 'arrival_time_secs': '80640000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '22:34:00', 'arrival_time_secs': '81240000'}], [{'stop_id': 'enclave_s', 'arrival_time': '23:06:00', 'arrival_time_secs': '83160000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '23:16:00', 'arrival_time_secs': '83760000'}], [{'stop_id': 'enclave_s', 'arrival_time': '23:48:00', 'arrival_time_secs': '85680000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '23:58:00', 'arrival_time_secs': '86280000'}], [{'stop_id': 'enclave_s', 'arrival_time': '00:30:00', 'arrival_time_secs': '88200000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '00:40:00', 'arrival_time_secs': '88800000'}], [{'stop_id': 'enclave_s', 'arrival_time': '01:12:00', 'arrival_time_secs': '90720000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '01:22:00', 'arrival_time_secs': '91320000'}], [{'stop_id': 'enclave_s', 'arrival_time': '01:47:00', 'arrival_time_secs': '92820000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '01:57:00', 'arrival_time_secs': '93420000'}], [{'stop_id': 'enclave_s', 'arrival_time': '02:21:00', 'arrival_time_secs': '94860000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '02:31:00', 'arrival_time_secs': '95460000'}], [{'stop_id': 'enclave_s', 'arrival_time': '02:55:00', 'arrival_time_secs': '96900000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '03:03:00', 'arrival_time_secs': '97380000'}]]"
131,th,mazz,"[{'name': 'Stamp Student Union - Slip', 'stop_id': 'stamsuhh_d'}, {'name': 'Mazza GrandMarc', 'stop_id': 'mazz'}]","[[{'stop_id': 'stamsuhh_d', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}, {'stop_id': 'mazz', 'arrival_time': '23:25:00', 'arrival_time_secs': '84300000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}, {'stop_id': 'mazz', 'arrival_time': '00:10:00', 'arrival_time_secs': '87000000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}, {'stop_id': 'mazz', 'arrival_time': '00:55:00', 'arrival_time_secs': '89700000'}]]"
131,th,stamsu,"[{'name': 'The Enclave', 'stop_id': 'enclave_s'}, {'name': 'Stamp Student Union - Slip (Arrival)', 'stop_id': 'stamsuhh_a'}]","[[{'stop_id': 'enclave_s', 'arrival_time': '23:30:00', 'arrival_time_secs': '84600000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}], [{'stop_id': 'enclave_s', 'arrival_time': '00:15:00', 'arrival_time_secs': '87300000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}], [{'stop_id': 'enclave_s', 'arrival_time': '01:00:00', 'arrival_time_secs': '90000000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '01:10:00', 'arrival_time_secs': '90600000'}]]"
131,f,mazz,"[{'name': 'Stamp Student Union - Slip', 'stop_id': 'stamsuhh_d'}, {'name': 'Mazza GrandMarc', 'stop_id': 'mazz'}]","[[{'stop_id': 'stamsuhh_d', 'arrival_time': '21:25:00', 'arrival_time_secs': '77100000'}, {'stop_id': 'mazz', 'arrival_time': '21:55:00', 'arrival_time_secs': '78900000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '22:10:00', 'arrival_time_secs': '79800000'}, {'stop_id': 'mazz', 'arrival_time': '22:40:00', 'arrival_time_secs': '81600000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}, {'stop_id': 'mazz', 'arrival_time': '23:25:00', 'arrival_time_secs': '84300000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}, {'stop_id': 'mazz', 'arrival_time': '00:10:00', 'arrival_time_secs': '87000000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}, {'stop_id': 'mazz', 'arrival_time': '00:55:00', 'arrival_time_secs': '89700000'}]]"
131,f,stamsu,"[{'name': 'The Enclave', 'stop_id': 'enclave_s'}, {'name': 'Stamp Student Union - Slip (Arrival)', 'stop_id': 'stamsuhh_a'}]","[[{'stop_id': 'enclave_s', 'arrival_time': '22:00:00', 'arrival_time_secs': '79200000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '22:10:00', 'arrival_time_secs': '79800000'}], [{'stop_id': 'enclave_s', 'arrival_time': '22:45:00', 'arrival_time_secs': '81900000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}], [{'stop_id': 'enclave_s', 'arrival_time': '23:30:00', 'arrival_time_secs': '84600000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}], [{'stop_id': 'enclave_s', 'arrival_time': '00:15:00', 'arrival_time_secs': '87300000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}], [{'stop_id': 'enclave_s', 'arrival_time': '01:00:00', 'arrival_time_secs': '90000000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '01:10:00', 'arrival_time_secs': '90600000'}]]"
131,mtw,mazz,"[{'name': 'Stamp Student Union - Slip', 'stop_id': 'stamsuhh_d'}, {'name': 'Mazza GrandMarc', 'stop_id': 'mazz'}]","[[{'stop_id': 'stamsuhh_d', 'arrival_time': '22:55:00', 'arrival_time_secs': '82500000'}, {'stop_id': 'mazz', 'arrival_time': '23:25:00', 'arrival_time_secs': '84300000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}, {'stop_id': 'mazz', 'arrival_time': '00:10:00', 'arrival_time_secs': '87000000'}], [{'stop_id': 'stamsuhh_d', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}, {'stop_id': 'mazz', 'arrival_time': '00:55:00', 'arrival_time_secs': '89700000'}]]"
131,mtw,stamsu,"[{'name': 'The Enclave', 'stop_id': 'enclave_s'}, {'name': 'Stamp Student Union - Slip (Arrival)', 'stop_id': 'stamsuhh_a'}]","[[{'stop_id': 'enclave_s', 'arrival_time': '23:30:00', 'arrival_time_secs': '84600000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '23:40:00', 'arrival_time_secs': '85200000'}], [{'stop_id': 'enclave_s', 'arrival_time': '00:15:00', 'arrival_time_secs': '87300000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '00:25:00', 'arrival_time_secs': '87900000'}], [{'stop_id': 'enclave_s', 'arrival_time': '01:00:00', 'arrival_time_secs': '90000000'}, {'stop_id': 'stamsuhh_a', 'arrival_time': '01:10:00', 'arrival_time_secs': '90600000'}]]"
